"VARIABLE","UNIT","COUNTRY","MEASURE","TIME_FORMAT","POWERCODE","obsTime","obsValue","UNIT_label","VARIABLE_label","label.y"
"I-CPV-AIR","EUR","USA","EUR","P1Y","0","1996",99228224917,NA,"Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","USA","EUR","P1Y","0","1997",122222222222,NA,"Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","USA","EUR","P1Y","0","1998",136562304879,NA,"Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","USA","EUR","P1Y","0","1999",155470069431,NA,"Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","USA","EUR","P1Y","0","2000",199761801646,NA,"Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","USA","EUR","P1Y","0","2001",222644037517,NA,"Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","USA","EUR","P1Y","0","2002",209390862944,NA,"Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","LVA","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Airport infrastructure capital value"
"I-CPV-AIR","EUR","LVA","EUR_CONST","P1Y","0","1996",NA,"M","Euro","Airport infrastructure capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2010",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2009",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR_CONST","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","1996",3.39e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2007",4.04e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2013",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR_CONST","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2006",3.96e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","1997",3.6e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2010",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR","P1Y","0","1997",31746031746,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR","P1Y","0","2008",28419907533,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","AMD","ARM","NAT","P1Y","0","1998",NA,"M","Armenian Dram","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR","P1Y","0","1995",24847094801,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2010",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","AMD","ARM","NAT","P1Y","0","2011",NA,"M","Armenian Dram","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","AMD","ARM","NAT","P1Y","0","2008",NA,"M","Armenian Dram","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","AMD","ARM","NAT","P1Y","0","2006",NA,"M","Armenian Dram","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2008",4.18e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LTU","EUR_CONST","P1Y","0","2015",9683757,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","2013",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2008",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2014",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","1998",828292846,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","2010",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2006",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR_CONST","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2005",3.77e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2002",3.58e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","2008",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2009",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2007",8.2e+08,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2004",40664382540,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","AMD","ARM","NAT","P1Y","0","2015",NA,"M","Armenian Dram","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2008",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","1998",3.68e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2013",1.07e+09,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","EUR","P1Y","0","2003",8.25e+08,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2002",8.1e+08,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","2007",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2003",3.58e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR","P1Y","0","2005",30303030303,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2000",3.71e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2013",4.4e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","EUR_CONST","P1Y","0","1997",832835186,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","2014",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2001",843631635,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2006",8e+08,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","1999",3.72e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","2013",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","2014",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2008",30779110589,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2014",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2009",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2001",3.6e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","2006",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2011",1.04e+09,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2004",7.9e+08,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","EUR_CONST","P1Y","0","2011",1018260146,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","2005",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","1998",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2004",3.68e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2004",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2013",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2006",35091972972,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2003",42918733173,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","2007",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2002",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","1999",48119798643,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","NAT","P1Y","0","2014",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","2006",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2010",31228784793,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","2011",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","FRA","EUR","P1Y","0","2015",4322160888,"E","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2014",4.56e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2001",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","2012",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","ARM","EUR","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","2004",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","AMD","ARM","NAT","P1Y","0","2000",NA,"M","Armenian Dram","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","2012",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","1998",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","1995",44951710873,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","1999",848744521,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR_CONST","P1Y","0","1996",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR","P1Y","0","2013",33130035389,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","1996",756711984,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR","P1Y","0","2012",32923412204,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2009",4.13e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","1995",3.25e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2005",37013475889,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2001",43032492406,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","2000",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","EUR","P1Y","0","2004",7.9e+08,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","EUR_CONST","P1Y","0","1998",929194025,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","NOK","NOR","NAT","P1Y","0","1996",NA,"M","Norwegian Krone","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","EUR","P1Y","0","2009",1.17e+09,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","2003",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","USD","USA","NAT","P1Y","0","2011",4.15e+10,NA,"US Dollar","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR","P1Y","0","2005",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR","P1Y","0","2002",37859560068,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","SWE","EUR","P1Y","0","2006",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","LVA","EUR_CONST","P1Y","0","1997",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","NAT","P1Y","0","2012",8.7e+08,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2012",28887220443,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","1999",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","USA","EUR_CONST","P1Y","0","2009",32943949949,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","2006",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","DEU","EUR","P1Y","0","2011",1.04e+09,NA,"Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","NOR","EUR_CONST","P1Y","0","1995",NA,"M","Euro","Inland waterway infrastucture capital value"
"I-CPV-IWW","SEK","SWE","NAT","P1Y","0","2005",NA,"M","Swedish Krona","Inland waterway infrastucture capital value"
"I-CPV-IWW","EUR","FRA","NAT","P1Y","0","2015",4322160888,"E","Euro","Inland waterway infrastucture capital value"
