"TRAFFIC_PARTICIPATION","AGE_GROUP","INJURY_TYPE","COUNTRY","UNIT","DATA_TYPE","TIME_FORMAT","obsTime","obsValue","OBS_STATUS","INJURY_TYPE_label","AGE_GROUP_label","TRAFFIC_PARTICIPATION_label"
"1100","230","740","GBR","NUMBER","CORRECTED","P1Y","2009",30,"f","Killed","21-24 Years","Pedestrians"
"1100","110","740","ITA","NUMBER","CORRECTED","P1Y","2011",589,NA,"Killed","Total","Pedestrians"
"1100","140","740","DEU","NUMBER","CORRECTED","P1Y","2012",11,NA,"Killed","10-14 Years","Pedestrians"
"1100","190","740","AUT","NUMBER","CORRECTED","P1Y","2006",5,NA,"Killed","18-20 Years","Pedestrians"
"1100","130","740","LTU","NUMBER","CORRECTED","P1Y","2014",3,NA,"Killed","06-09 Years","Pedestrians"
"1100","370","740","NOR","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","150","740","GBR","NUMBER","CORRECTED","P1Y","2008",27,"f","Killed","15-17 Years","Pedestrians"
"1100","140","740","NZL","NUMBER","CORRECTED","P1Y","2005",1,"f","Killed","10-14 Years","Pedestrians"
"1100","370","740","CHL","NUMBER","CORRECTED","P1Y","2011",49,NA,"Killed","Unknown Age","Pedestrians"
"1100","140","740","AUT","NUMBER","CORRECTED","P1Y","2006",3,NA,"Killed","10-14 Years","Pedestrians"
"1100","140","740","NOR","NUMBER","CORRECTED","P1Y","2013",1,NA,"Killed","10-14 Years","Pedestrians"
"1100","370","740","KOR","NUMBER","CORRECTED","P1Y","2009",1,NA,"Killed","Unknown Age","Pedestrians"
"1100","190","740","ESP","NUMBER","CORRECTED","P1Y","2006",11,"f","Killed","18-20 Years","Pedestrians"
"1100","130","740","POL","NUMBER","CORRECTED","P1Y","2011",9,NA,"Killed","06-09 Years","Pedestrians"
"1100","310","740","IRL","NUMBER","CORRECTED","P1Y","2007",32,NA,"Killed","65 Years and more","Pedestrians"
"1100","140","740","FIN","NUMBER","CORRECTED","P1Y","2008",1,NA,"Killed","10-14 Years","Pedestrians"
"1100","110","740","LTU","NUMBER","CORRECTED","P1Y","2008",175,"f","Killed","Total","Pedestrians"
"1100","190","740","POL","NUMBER","CORRECTED","P1Y","2008",56,"f","Killed","18-20 Years","Pedestrians"
"1100","120","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2007",15,"f","Killed","00-05 Years","Pedestrians"
"1100","370","740","BEL","NUMBER","CORRECTED","P1Y","2007",2,NA,"Killed","Unknown Age","Pedestrians"
"1100","240","740","AUT","NUMBER","CORRECTED","P1Y","2011",33,NA,"Killed","25-64 Years","Pedestrians"
"1100","130","740","DEU","NUMBER","CORRECTED","P1Y","2013",4,NA,"Killed","06-09 Years","Pedestrians"
"1100","120","740","AUT","NUMBER","CORRECTED","P1Y","2011",2,NA,"Killed","00-05 Years","Pedestrians"
"1100","150","740","FRA","NUMBER","CORRECTED","P1Y","2007",7,NA,"Killed","15-17 Years","Pedestrians"
"1100","370","740","DEU","NUMBER","CORRECTED","P1Y","2010",1,NA,"Killed","Unknown Age","Pedestrians"
"1100","150","740","CHE","NUMBER","CORRECTED","P1Y","2009",2,"f","Killed","15-17 Years","Pedestrians"
"1100","110","740","BEL","NUMBER","CORRECTED","P1Y","2013",99,NA,"Killed","Total","Pedestrians"
"1100","120","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2005",1,"f","Killed","00-05 Years","Pedestrians"
"1100","230","740","GBR","NUMBER","CORRECTED","P1Y","2010",23,"f","Killed","21-24 Years","Pedestrians"
"1100","370","740","CAN","NUMBER","CORRECTED","P1Y","2013",4,"p","Killed","Unknown Age","Pedestrians"
"1100","150","740","AUT","NUMBER","CORRECTED","P1Y","2014",2,NA,"Killed","15-17 Years","Pedestrians"
"1100","230","740","BEL","NUMBER","CORRECTED","P1Y","2008",3,NA,"Killed","21-24 Years","Pedestrians"
"1100","110","740","CZE","NUMBER","CORRECTED","P1Y","2010",168,NA,"Killed","Total","Pedestrians"
"1100","110","740","ITA","NUMBER","CORRECTED","P1Y","2005",786,NA,"Killed","Total","Pedestrians"
"1100","110","740","CZE","NUMBER","CORRECTED","P1Y","2015",150,NA,"Killed","Total","Pedestrians"
"1100","190","740","FIN","NUMBER","CORRECTED","P1Y","2006",4,NA,"Killed","18-20 Years","Pedestrians"
"1100","140","740","BEL","NUMBER","CORRECTED","P1Y","2014",0,"b","Killed","10-14 Years","Pedestrians"
"1100","150","740","ISR","NUMBER","CORRECTED","P1Y","2014",2,NA,"Killed","15-17 Years","Pedestrians"
"1100","370","740","KOR","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","310","740","GRC","NUMBER","CORRECTED","P1Y","2010",100,NA,"Killed","65 Years and more","Pedestrians"
"1100","190","740","LTU","NUMBER","CORRECTED","P1Y","2012",5,"p","Killed","18-20 Years","Pedestrians"
"1100","130","740","AUT","NUMBER","CORRECTED","P1Y","2006",1,NA,"Killed","06-09 Years","Pedestrians"
"1100","370","740","AUS","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","370","740","KOR","NUMBER","CORRECTED","P1Y","2008",4,NA,"Killed","Unknown Age","Pedestrians"
"1100","130","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2014",2,NA,"Killed","06-09 Years","Pedestrians"
"1100","240","740","JPN","NUMBER","CORRECTED","P1Y","2014",421,NA,"Killed","25-64 Years","Pedestrians"
"1100","130","740","ESP","NUMBER","CORRECTED","P1Y","2014",2,NA,"Killed","06-09 Years","Pedestrians"
"1100","310","740","AUS","NUMBER","CORRECTED","P1Y","2011",63,NA,"Killed","65 Years and more","Pedestrians"
"1100","230","740","PRT","NUMBER","CORRECTED","P1Y","2009",0,"f","Killed","21-24 Years","Pedestrians"
"1100","370","740","IRL","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","240","740","FRA","NUMBER","CORRECTED","P1Y","2008",201,NA,"Killed","25-64 Years","Pedestrians"
"1100","130","740","ISR","NUMBER","CORRECTED","P1Y","2006",8,NA,"Killed","06-09 Years","Pedestrians"
"1100","130","740","ISR","NUMBER","CORRECTED","P1Y","2007",4,NA,"Killed","06-09 Years","Pedestrians"
"1100","370","740","CHE","NUMBER","CORRECTED","P1Y","2008",0,"f","Killed","Unknown Age","Pedestrians"
"1100","230","740","FIN","NUMBER","CORRECTED","P1Y","2012",3,NA,"Killed","21-24 Years","Pedestrians"
"1100","310","740","CZE","NUMBER","CORRECTED","P1Y","2013",65,NA,"Killed","65 Years and more","Pedestrians"
"1100","110","740","CHL","NUMBER","CORRECTED","P1Y","2013",820,NA,"Killed","Total","Pedestrians"
"1100","190","740","POL","NUMBER","CORRECTED","P1Y","2005",48,"f","Killed","18-20 Years","Pedestrians"
"1100","370","740","LTU","NUMBER","CORRECTED","P1Y","2010",4,"f","Killed","Unknown Age","Pedestrians"
"1100","370","740","BEL","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","240","740","AUT","NUMBER","CORRECTED","P1Y","2010",36,NA,"Killed","25-64 Years","Pedestrians"
"1100","240","740","CZE","NUMBER","CORRECTED","P1Y","2005",154,NA,"Killed","25-64 Years","Pedestrians"
"1100","190","740","ESP","NUMBER","CORRECTED","P1Y","2014",5,NA,"Killed","18-20 Years","Pedestrians"
"1100","130","740","DEU","NUMBER","CORRECTED","P1Y","2015",7,NA,"Killed","06-09 Years","Pedestrians"
"1100","370","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","110","740","FIN","NUMBER","CORRECTED","P1Y","2015",32,NA,"Killed","Total","Pedestrians"
"1100","240","740","JPN","NUMBER","CORRECTED","P1Y","2012",521,NA,"Killed","25-64 Years","Pedestrians"
"1100","140","740","ITA","NUMBER","CORRECTED","P1Y","2008",6,NA,"Killed","10-14 Years","Pedestrians"
"1100","230","740","ISL","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","21-24 Years","Pedestrians"
"1100","230","740","BEL","NUMBER","CORRECTED","P1Y","2014",3,"b","Killed","21-24 Years","Pedestrians"
"1100","230","740","AUT","NUMBER","CORRECTED","P1Y","2010",4,NA,"Killed","21-24 Years","Pedestrians"
"1100","130","740","ITA","NUMBER","CORRECTED","P1Y","2009",2,NA,"Killed","06-09 Years","Pedestrians"
"1100","240","740","POL","NUMBER","CORRECTED","P1Y","2011",849,NA,"Killed","25-64 Years","Pedestrians"
"1100","110","740","HUN","NUMBER","CORRECTED","P1Y","2008",251,NA,"Killed","Total","Pedestrians"
"1100","310","740","AUT","NUMBER","CORRECTED","P1Y","2007",53,NA,"Killed","65 Years and more","Pedestrians"
"1100","310","740","CZE","NUMBER","CORRECTED","P1Y","2015",63,NA,"Killed","65 Years and more","Pedestrians"
"1100","110","740","ARG","NUMBER","CORRECTED","P1Y","2013",524,"f","Killed","Total","Pedestrians"
"1100","190","740","ISL","NUMBER","CORRECTED","P1Y","2005",0,NA,"Killed","18-20 Years","Pedestrians"
"1100","110","740","AUT","NUMBER","CORRECTED","P1Y","2015",84,NA,"Killed","Total","Pedestrians"
"1100","110","740","SWE","NUMBER","CORRECTED","P1Y","2010",31,"f","Killed","Total","Pedestrians"
"1100","110","740","ARG","NUMBER","CORRECTED","P1Y","2010",329,"f","Killed","Total","Pedestrians"
"1100","110","740","HUN","NUMBER","CORRECTED","P1Y","2006",296,NA,"Killed","Total","Pedestrians"
"1100","230","740","LUX","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","21-24 Years","Pedestrians"
"1100","370","740","JPN","NUMBER","CORRECTED","P1Y","2007",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","110","740","BEL","NUMBER","CORRECTED","P1Y","2006",122,NA,"Killed","Total","Pedestrians"
"1100","370","740","ISR","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","190","740","GBR","NUMBER","CORRECTED","P1Y","2007",24,"f","Killed","18-20 Years","Pedestrians"
"1100","310","740","CZE","NUMBER","CORRECTED","P1Y","2009",62,NA,"Killed","65 Years and more","Pedestrians"
"1100","110","740","JPN","NUMBER","CORRECTED","P1Y","2013",1871,NA,"Killed","Total","Pedestrians"
"1100","370","740","CAN","NUMBER","CORRECTED","P1Y","2014",4,"p","Killed","Unknown Age","Pedestrians"
"1100","310","740","ITA","NUMBER","CORRECTED","P1Y","2009",381,NA,"Killed","65 Years and more","Pedestrians"
"1100","140","740","IRL","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","10-14 Years","Pedestrians"
"1100","310","740","CZE","NUMBER","CORRECTED","P1Y","2012",55,NA,"Killed","65 Years and more","Pedestrians"
"1100","370","740","FIN","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","130","740","NLD","NUMBER","CORRECTED","P1Y","2006",1,"f","Killed","06-09 Years","Pedestrians"
"1100","370","740","CZE","NUMBER","CORRECTED","P1Y","2011",4,NA,"Killed","Unknown Age","Pedestrians"
"1100","370","740","DNK","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","230","740","SVN","NUMBER","CORRECTED","P1Y","2013",1,NA,"Killed","21-24 Years","Pedestrians"
"1100","310","740","DNK","NUMBER","CORRECTED","P1Y","2005",18,NA,"Killed","65 Years and more","Pedestrians"
"1100","230","740","GRC","NUMBER","CORRECTED","P1Y","2009",6,NA,"Killed","21-24 Years","Pedestrians"
"1100","370","740","DNK","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","Unknown Age","Pedestrians"
"1100","370","740","CHE","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","Unknown Age","Pedestrians"
"1100","230","740","FRA","NUMBER","CORRECTED","P1Y","2013",20,NA,"Killed","21-24 Years","Pedestrians"
"1100","140","740","PRT","NUMBER","CORRECTED","P1Y","2013",2,NA,"Killed","10-14 Years","Pedestrians"
"1100","230","740","PRT","NUMBER","CORRECTED","P1Y","2010",4,"f","Killed","21-24 Years","Pedestrians"
"1100","310","740","IRL","NUMBER","CORRECTED","P1Y","2012",14,NA,"Killed","65 Years and more","Pedestrians"
"1100","150","740","BEL","NUMBER","CORRECTED","P1Y","2007",3,NA,"Killed","15-17 Years","Pedestrians"
"1100","130","740","IRL","NUMBER","CORRECTED","P1Y","2014",2,"p","Killed","06-09 Years","Pedestrians"
"1100","240","740","NZL","NUMBER","CORRECTED","P1Y","2008",14,"f","Killed","25-64 Years","Pedestrians"
"1100","230","740","DNK","NUMBER","CORRECTED","P1Y","2011",4,NA,"Killed","21-24 Years","Pedestrians"
"1100","240","740","POL","NUMBER","CORRECTED","P1Y","2007",1109,"f","Killed","25-64 Years","Pedestrians"
"1100","230","740","JPN","NUMBER","CORRECTED","P1Y","2013",22,NA,"Killed","21-24 Years","Pedestrians"
"1100","190","740","POL","NUMBER","CORRECTED","P1Y","2006",44,"f","Killed","18-20 Years","Pedestrians"
"1100","240","740","BEL","NUMBER","CORRECTED","P1Y","2007",41,NA,"Killed","25-64 Years","Pedestrians"
"1100","150","740","JPN","NUMBER","CORRECTED","P1Y","2014",6,NA,"Killed","15-17 Years","Pedestrians"
"1100","310","740","JPN","NUMBER","CORRECTED","P1Y","2012",1297,NA,"Killed","65 Years and more","Pedestrians"
"1110","230","740","FIN","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","21-24 Years","Bicyclists"
"1110","110","740","NOR","NUMBER","CORRECTED","P1Y","2006",8,"f","Killed","Total","Bicyclists"
"1110","370","740","CHE","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","Unknown Age","Bicyclists"
"1110","240","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2012",70,NA,"Killed","25-64 Years","Bicyclists"
"1110","190","740","CZE","NUMBER","CORRECTED","P1Y","2009",1,NA,"Killed","18-20 Years","Bicyclists"
"1110","140","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2006",20,"f","Killed","10-14 Years","Bicyclists"
"1110","110","740","IRL","NUMBER","CORRECTED","P1Y","2013",5,NA,"Killed","Total","Bicyclists"
"1110","140","740","NOR","NUMBER","CORRECTED","P1Y","2013",1,NA,"Killed","10-14 Years","Bicyclists"
"1110","240","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2006",1,"f","Killed","25-64 Years","Bicyclists"
"1110","110","740","LUX","NUMBER","CORRECTED","P1Y","2011",2,NA,"Killed","Total","Bicyclists"
"1110","140","740","PRT","NUMBER","CORRECTED","P1Y","2007",1,"f","Killed","10-14 Years","Bicyclists"
"1110","190","740","CZE","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","18-20 Years","Bicyclists"
"1110","370","740","GRC","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","Unknown Age","Bicyclists"
"1110","130","740","DEU","NUMBER","CORRECTED","P1Y","2011",5,NA,"Killed","06-09 Years","Bicyclists"
"1110","110","740","CZE","NUMBER","CORRECTED","P1Y","2010",80,NA,"Killed","Total","Bicyclists"
"1110","310","740","CHE","NUMBER","CORRECTED","P1Y","2008",10,NA,"Killed","65 Years and more","Bicyclists"
"1110","230","740","CHE","NUMBER","CORRECTED","P1Y","2006",2,"f","Killed","21-24 Years","Bicyclists"
"1110","230","740","USA","NUMBER","CORRECTED","P1Y","2012",29,NA,"Killed","21-24 Years","Bicyclists"
"1110","370","740","GRC","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","Unknown Age","Bicyclists"
"1110","150","740","HUN","NUMBER","CORRECTED","P1Y","2009",0,NA,"Killed","15-17 Years","Bicyclists"
"1110","190","740","CHE","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","18-20 Years","Bicyclists"
"1110","240","740","DNK","NUMBER","CORRECTED","P1Y","2005",21,NA,"Killed","25-64 Years","Bicyclists"
"1110","230","740","GRC","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","21-24 Years","Bicyclists"
"1110","140","740","PRT","NUMBER","CORRECTED","P1Y","2006",1,"f","Killed","10-14 Years","Bicyclists"
"1110","130","740","JPN","NUMBER","CORRECTED","P1Y","2007",15,NA,"Killed","06-09 Years","Bicyclists"
"1110","240","740","DNK","NUMBER","CORRECTED","P1Y","2010",9,NA,"Killed","25-64 Years","Bicyclists"
"1110","230","740","AUT","NUMBER","CORRECTED","P1Y","2015",1,NA,"Killed","21-24 Years","Bicyclists"
"1110","140","740","DNK","NUMBER","CORRECTED","P1Y","2014",1,NA,"Killed","10-14 Years","Bicyclists"
"1110","130","740","JPN","NUMBER","CORRECTED","P1Y","2005",22,NA,"Killed","06-09 Years","Bicyclists"
"1110","130","740","CZE","NUMBER","CORRECTED","P1Y","2011",0,NA,"Killed","06-09 Years","Bicyclists"
"1110","190","740","FIN","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","18-20 Years","Bicyclists"
"1110","240","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2012",1,NA,"Killed","25-64 Years","Bicyclists"
"1110","370","740","CHL","NUMBER","CORRECTED","P1Y","2011",5,NA,"Killed","Unknown Age","Bicyclists"
"1110","370","740","GRC","NUMBER","CORRECTED","P1Y","2013",1,NA,"Killed","Unknown Age","Bicyclists"
"1110","140","740","SWE","NUMBER","CORRECTED","P1Y","2009",1,"f","Killed","10-14 Years","Bicyclists"
"1110","130","740","NOR","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","06-09 Years","Bicyclists"
"1110","140","740","ESP","NUMBER","CORRECTED","P1Y","2011",4,NA,"Killed","10-14 Years","Bicyclists"
"1110","240","740","DNK","NUMBER","CORRECTED","P1Y","2009",13,NA,"Killed","25-64 Years","Bicyclists"
"1110","240","740","SWE","NUMBER","CORRECTED","P1Y","2005",15,"f","Killed","25-64 Years","Bicyclists"
"1110","110","740","AUT","NUMBER","CORRECTED","P1Y","2012",52,NA,"Killed","Total","Bicyclists"
"1110","310","740","NLD","NUMBER","CORRECTED","P1Y","2008",69,NA,"Killed","65 Years and more","Bicyclists"
"1110","230","740","NZL","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","21-24 Years","Bicyclists"
"1110","310","740","AUS","NUMBER","CORRECTED","P1Y","2005",9,NA,"Killed","65 Years and more","Bicyclists"
"1110","130","740","NOR","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","06-09 Years","Bicyclists"
"1110","310","740","CHE","NUMBER","CORRECTED","P1Y","2005",7,NA,"Killed","65 Years and more","Bicyclists"
"1110","120","740","DNK","NUMBER","CORRECTED","P1Y","2015",1,NA,"Killed","00-05 Years","Bicyclists"
"1110","190","740","NZL","NUMBER","CORRECTED","P1Y","2014",0,NA,"Killed","18-20 Years","Bicyclists"
"1110","110","740","NOR","NUMBER","CORRECTED","P1Y","2012",12,NA,"Killed","Total","Bicyclists"
"1110","230","740","USA","NUMBER","CORRECTED","P1Y","2015",41,"p","Killed","21-24 Years","Bicyclists"
"1110","150","740","GBR","NUMBER","CORRECTED","P1Y","2005",10,"f","Killed","15-17 Years","Bicyclists"
"1110","130","740","CAN","NUMBER","CORRECTED","P1Y","2011",1,NA,"Killed","06-09 Years","Bicyclists"
"1110","150","740","BEL","NUMBER","CORRECTED","P1Y","2010",5,NA,"Killed","15-17 Years","Bicyclists"
"1110","130","740","SWE","NUMBER","CORRECTED","P1Y","2015",0,NA,"Killed","06-09 Years","Bicyclists"
"1110","110","740","IRL","NUMBER","CORRECTED","P1Y","2015",9,"p","Killed","Total","Bicyclists"
"1110","190","740","DEU","NUMBER","CORRECTED","P1Y","2015",8,NA,"Killed","18-20 Years","Bicyclists"
"1110","310","740","LTU","NUMBER","CORRECTED","P1Y","2011",7,NA,"Killed","65 Years and more","Bicyclists"
"1110","150","740","CAN","NUMBER","CORRECTED","P1Y","2011",4,NA,"Killed","15-17 Years","Bicyclists"
"1110","370","740","CHE","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","Unknown Age","Bicyclists"
"1110","230","740","GBR-NIR","NUMBER","CORRECTED","P1Y","2012",0,NA,"Killed","21-24 Years","Bicyclists"
"1110","240","740","NOR","NUMBER","CORRECTED","P1Y","2011",8,NA,"Killed","25-64 Years","Bicyclists"
"1110","190","740","DNK","NUMBER","CORRECTED","P1Y","2011",1,NA,"Killed","18-20 Years","Bicyclists"
"1110","240","740","BEL","NUMBER","CORRECTED","P1Y","2007",30,NA,"Killed","25-64 Years","Bicyclists"
"1110","130","740","DNK","NUMBER","CORRECTED","P1Y","2005",1,NA,"Killed","06-09 Years","Bicyclists"
"1110","120","740","USA","NUMBER","CORRECTED","P1Y","2010",3,"f","Killed","00-05 Years","Bicyclists"
"1110","150","740","HUN","NUMBER","CORRECTED","P1Y","2008",0,NA,"Killed","15-17 Years","Bicyclists"
"1110","150","740","ISL","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","15-17 Years","Bicyclists"
"1110","150","740","ESP","NUMBER","CORRECTED","P1Y","2009",9,"f","Killed","15-17 Years","Bicyclists"
"1110","240","740","KOR","NUMBER","CORRECTED","P1Y","2008",109,NA,"Killed","25-64 Years","Bicyclists"
"1110","230","740","PRT","NUMBER","CORRECTED","P1Y","2010",0,"f","Killed","21-24 Years","Bicyclists"
"1110","370","740","GB-IRTAD","NUMBER","CORRECTED","P1Y","2008",0,"f","Killed","Unknown Age","Bicyclists"
"1110","110","740","SVN","NUMBER","CORRECTED","P1Y","2007",17,"f","Killed","Total","Bicyclists"
"1110","120","740","DNK","NUMBER","CORRECTED","P1Y","2010",0,NA,"Killed","00-05 Years","Bicyclists"
"1110","190","740","CZE","NUMBER","CORRECTED","P1Y","2006",2,NA,"Killed","18-20 Years","Bicyclists"
"1110","310","740","IRL","NUMBER","CORRECTED","P1Y","2005",3,NA,"Killed","65 Years and more","Bicyclists"
"1110","230","740","POL","NUMBER","CORRECTED","P1Y","2014",4,NA,"Killed","21-24 Years","Bicyclists"
"1110","370","740","USA","NUMBER","CORRECTED","P1Y","2011",3,NA,"Killed","Unknown Age","Bicyclists"
"1110","130","740","DEU","NUMBER","CORRECTED","P1Y","2006",8,NA,"Killed","06-09 Years","Bicyclists"
"1110","130","740","CHE","NUMBER","CORRECTED","P1Y","2008",1,"f","Killed","06-09 Years","Bicyclists"
"1110","230","740","DEU","NUMBER","CORRECTED","P1Y","2011",13,NA,"Killed","21-24 Years","Bicyclists"
"1110","230","740","NOR","NUMBER","CORRECTED","P1Y","2014",1,NA,"Killed","21-24 Years","Bicyclists"
"1110","110","740","NOR","NUMBER","CORRECTED","P1Y","2007",7,"f","Killed","Total","Bicyclists"
"1110","370","740","CZE","NUMBER","CORRECTED","P1Y","2006",0,NA,"Killed","Unknown Age","Bicyclists"
"1110","150","740","FRA","NUMBER","CORRECTED","P1Y","2015",6,NA,"Killed","15-17 Years","Bicyclists"
"1110","130","740","LUX","NUMBER","CORRECTED","P1Y","2013",0,NA,"Killed","06-09 Years","Bicyclists"
"1110","240","740","DEU","NUMBER","CORRECTED","P1Y","2010",143,NA,"Killed","25-64 Years","Bicyclists"
"1110","370","740","CHL","NUMBER","CORRECTED","P1Y","2010",7,NA,"Killed","Unknown Age","Bicyclists"
"1110","130","740","NOR","NUMBER","CORRECTED","P1Y","2005",0,"f","Killed","06-09 Years","Bicyclists"
