"POWERCODE","SUBJECT","UNIT","LOCATION","SEX","FREQUENCY","TIME_FORMAT","REFERENCEPERIOD","obsTime","obsValue","OBS_STATUS","UNIT_label","SUBJECT_label","POWERCODE_label"
"3","YP99TTL1_ST","PER","LVA","MA","A","P1Y",NA,"1978",1149.359,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LVA","MA","A","P1Y",NA,"1979",1153.016,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LVA","MA","A","P1Y",NA,"1980",1156.171,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LVA","MA","A","P1Y",NA,"1981",1160.46,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","OECD","TT","A","P1Y",NA,"1999",1144615,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","FE","A","P1Y",NA,"1963",696.374,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","TT","A","P1Y",NA,"1983",61423,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"2004",30224.24,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","FE","A","P1Y",NA,"1956",24453,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LVA","MA","A","P1Y",NA,"1987",1217.131,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LVA","MA","A","P1Y",NA,"1988",1231.565,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","FE","A","P1Y",NA,"1969",730.376,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GBR","FE","A","P1Y",NA,"2009",31304.49,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","MA","A","P1Y",NA,"1984",66036.22,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","TT","A","P1Y",NA,"1992",80595,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","FE","A","P1Y",NA,"1962",25466,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FIN","FE","A","P1Y",NA,"1964",2353,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","FE","A","P1Y",NA,"1974",764.682,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FIN","FE","A","P1Y",NA,"1966",2368,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","MA","A","P1Y",NA,"1991",69528,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DNK","MA","A","P1Y",NA,"1952",2148.32,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","MA","A","P1Y",NA,"1993",69624,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","FE","A","P1Y",NA,"1955",3415.892,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","FE","A","P1Y",NA,"1956",3505.405,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","FE","A","P1Y",NA,"1957",3594.916,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","FE","A","P1Y",NA,"1973",27638,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","FE","A","P1Y",NA,"1974",27891,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","TT","A","P1Y",NA,"1997",38292,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LVA","MA","A","P1Y",NA,"2009",981.7895,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","FE","A","P1Y",NA,"1977",28348,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"1979",178.155,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FIN","FE","A","P1Y",NA,"1979",2461,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"1981",178.15,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"1982",177.912,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","MA","A","P1Y",NA,"2005",66499,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","MA","A","P1Y",NA,"2007",66014,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","MA","A","P1Y",NA,"1984",178.009,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","FE","A","P1Y",NA,"1969",171.903,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2013",10510.72,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2014",10524.78,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FIN","FE","A","P1Y",NA,"1988",2550,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"1972",1457,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","COL","MA","A","P1Y",NA,"2001",20139.88,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","COL","MA","A","P1Y",NA,"2002",20395.34,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","COL","MA","A","P1Y",NA,"2003",20653.56,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"1952",60087.09,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1956",505.6365,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1961",22415.25,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1962",22850.26,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1963",23268.95,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1964",23514.77,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1965",23736.78,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1966",23937.76,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1967",24127.77,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1968",24315.48,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1969",24536.56,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1970",24792.45,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1972",25292.81,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1971",631.253,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1972",639.613,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1973",646.895,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1974",653.487,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1975",659.588,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1976",665.115,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1977",670.527,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1979",26188.66,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1980",26312.38,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"1970",71023.94,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","TT","A","P1Y",NA,"1956",43843.07,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","EST","MA","A","P1Y",NA,"1982",695.195,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1983",26724.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"1975",72870.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"1976",73239.73,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"1978",73973.28,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"1979",74358.47,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","TT","A","P1Y",NA,"1966",2657.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1985",20230.14,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NLD","TT","A","P1Y",NA,"1968",12729.72,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","TT","A","P1Y",NA,"1998",95790.13,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DNK","TT","A","P1Y",NA,"1996",5263.074,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1989",21091.65,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1990",21301.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DNK","TT","A","P1Y",NA,"2007",5461.438,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"1979",24202,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"2009",24664.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","FE","A","P1Y",NA,"1982",62563.51,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","FE","A","P1Y",NA,"1981",61096.84,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"1951",4094.324,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","TT","A","P1Y",NA,"1961",49156,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHN","TT","A","P1Y",NA,"1967",749115.4,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1999",23158.84,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","IDN","TT","A","P1Y",NA,"1965",100343.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","FE","A","P1Y",NA,"1988",71331.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"2000",78078,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"2001",77846,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1963",5216,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","HUN","FE","A","P1Y",NA,"1964",5231,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"2005",77020,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"2013",30907.98,"B","Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","RUS","FE","A","P1Y",NA,"2008",76774,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1956",4112.049,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1957",4146.445,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","TT","A","P1Y",NA,"1960",7643.277,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","FE","A","P1Y",NA,"2000",86929.16,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","FE","A","P1Y",NA,"2001",88646.55,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","TT","A","P1Y",NA,"1979",55602,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","TT","A","P1Y",NA,"1980",55657,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","TT","A","P1Y",NA,"1981",55774,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","TT","A","P1Y",NA,"1962",2331.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","IDN","TT","A","P1Y",NA,"1983",155680.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","IDN","TT","A","P1Y",NA,"1985",162478.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1964",4370.451,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","TT","A","P1Y",NA,"1985",56498,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ITA","TT","A","P1Y",NA,"1986",56576,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","FE","A","P1Y",NA,"1978",31911.35,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1966",9826.188,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","FE","A","P1Y",NA,"1982",35357.11,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","IRL","MA","A","P1Y",NA,"2013",2273.8,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","FE","A","P1Y",NA,"1984",37085.18,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","SWE","TT","A","P1Y",NA,"1956",7315.622,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","SWE","TT","A","P1Y",NA,"1957",7366.998,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","FE","A","P1Y",NA,"1987",39631.55,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","TT","A","P1Y",NA,"1974",10244.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","SWE","TT","A","P1Y",NA,"1960",7484.656,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","TT","A","P1Y",NA,"1979",11021.98,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","SWE","TT","A","P1Y",NA,"1962",7561.588,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","FE","A","P1Y",NA,"1992",43763.43,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","FE","A","P1Y",NA,"1993",44560.34,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1978",10245.69,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1982",4976.781,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","GRC","FE","A","P1Y",NA,"1983",5005.052,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","TT","A","P1Y",NA,"1956",6952.359,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","TT","A","P1Y",NA,"1957",6965.86,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","AUT","TT","A","P1Y",NA,"1958",6987.358,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1956",8683.02,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","IDN","TT","A","P1Y",NA,"2011",243801.6,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1990",10362.74,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1991",10308.68,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1992",10317.81,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ZAF","TT","A","P1Y",NA,"1992",36992,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ZAF","TT","A","P1Y",NA,"1993",37802,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1995",10330.76,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1996",10315.35,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"1997",10303.64,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ZAF","TT","A","P1Y",NA,"1999",43054,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ZAF","TT","A","P1Y",NA,"2000",43690,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","COL","FE","A","P1Y",NA,"2013",23857.05,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2002",10200.77,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2003",10201.65,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2004",10206.92,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2005",10234.09,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2006",10266.65,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2007",10322.69,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CZE","TT","A","P1Y",NA,"2008",10429.69,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","FE","A","P1Y",NA,"1965",168.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DNK","TT","A","P1Y",NA,"1960",4579.603,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHL","TT","A","P1Y",NA,"2013",17631.58,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"1975",9093.47,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"1967",1361,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"1968",1377,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","MEX","MA","A","P1Y",NA,"1979",32922.39,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","FE","A","P1Y",NA,"1972",175.948,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1966",14829.86,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"1971",1433,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NZL","FE","A","P1Y",NA,"1973",1485,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","USA","TT","A","P1Y",NA,"2004",292805.3,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","FE","A","P1Y",NA,"1977",182.83,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","FE","A","P1Y",NA,"1978",183.607,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","FE","A","P1Y",NA,"1979",184.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","SVN","FE","A","P1Y",NA,"1981",975.322,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1974",17514.22,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","SVN","FE","A","P1Y",NA,"1983",988.654,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","TT","A","P1Y",NA,"1993",10084.47,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","TT","A","P1Y",NA,"1996",10156.64,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1971",206.2,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NOR","TT","A","P1Y",NA,"2009",4828.726,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FIN","TT","A","P1Y",NA,"1997",5140,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1981",19535.68,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","TT","A","P1Y",NA,"1999",10226.42,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","TT","A","P1Y",NA,"1994",44641.54,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"1984",20375.18,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DNK","TT","A","P1Y",NA,"1983",5114.297,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","LUX","FE","A","P1Y",NA,"1993",202.262,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"1958",17450,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","MA","A","P1Y",NA,"1961",14961.75,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BEL","TT","A","P1Y",NA,"2005",10478.62,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","MA","A","P1Y",NA,"1966",15778.99,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"1965",20084,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1984",239.5,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","TT","A","P1Y",NA,"2008",10558.18,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FIN","MA","A","P1Y",NA,"1975",2278,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FIN","MA","A","P1Y",NA,"1976",2284,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1980",18888.04,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1981",19187.57,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DNK","TT","A","P1Y",NA,"1991",5154.297,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DEU","FE","A","P1Y",NA,"1971",32038,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","DNK","TT","A","P1Y",NA,"1997",5284.991,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","MA","A","P1Y",NA,"1988",27327.12,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISR","TT","A","P1Y",NA,"1968",2841.1,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ISL","TT","A","P1Y",NA,"1994",266,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","NLD","TT","A","P1Y",NA,"1969",12877.98,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","MA","A","P1Y",NA,"2004",24165.49,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","MA","A","P1Y",NA,"1980",18405.53,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1991",21511.79,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1992",21734.31,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1993",21952.07,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"1980",24516,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","POL","TT","A","P1Y",NA,"1981",35902,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1996",22600.17,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1997",22805.49,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"1998",22990.78,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","ESP","MA","A","P1Y",NA,"1990",19038.47,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","KOR","FE","A","P1Y",NA,"2000",23341.34,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","FE","A","P1Y",NA,"1964",24795.64,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","FE","A","P1Y",NA,"1965",25021.01,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","MA","A","P1Y",NA,"1989",71276.71,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","MA","A","P1Y",NA,"1990",72524.69,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"1962",4304.225,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","FRA","FE","A","P1Y",NA,"1969",25781.41,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"1964",4318.02,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","MA","A","P1Y",NA,"1994",77234.98,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","BRA","MA","A","P1Y",NA,"1995",78406.28,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"1966",4247.485,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"1967",4224.51,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"2001",31019.02,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"2002",31353.66,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"2003",31639.67,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"1971",4093.625,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CAN","TT","A","P1Y",NA,"2007",32927.52,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","PRT","MA","A","P1Y",NA,"1972",4078.965,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHN","TT","A","P1Y",NA,"1980",984121.7,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHN","TT","A","P1Y",NA,"1982",1012373,NA,"Persons","Population","Thousands"
"3","YP99TTL1_ST","PER","CHN","TT","A","P1Y",NA,"1981",998002.4,NA,"Persons","Population","Thousands"
